"speciesid","nlnaam","ennaam","latnaam","remarks.x","length_num","length_remarks","length_code","vers_gew","deleted_reason.x","fykedate","fykenr","vistijd","temp","zoutgehalte","year","month","decade"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,2005-09-07,1,17,19.5,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2005-09-08,1,24,19.5,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2005-09-08,1,24,19.5,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,2005-09-12,1,22,19.5,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,7,NA,"5",NA,NA,2005-09-13,1,24,19,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2005-09-14,1,24,19,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,2005-09-14,1,24,19,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33,NA,"5",NA,NA,2005-09-14,1,24,19,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,2005-09-14,1,24,19,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,2005-09-14,1,24,19,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,2005-09-14,1,24,19,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,40,NA,"5",NA,NA,2005-09-14,1,24,19,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"5",NA,NA,2005-09-17,1,26,15.7,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,55,NA,"5",NA,NA,2005-09-18,1,24,16,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,55,NA,"5",NA,NA,2005-09-18,1,24,16,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,2005-09-25,1,24,16,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,2005-09-27,1,24,17,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,45,NA,"5",NA,NA,2005-09-27,1,24,17,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,46,NA,"5",NA,NA,2005-09-27,1,24,17,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33,NA,"5",NA,NA,2005-09-29,1,24,14.5,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,47,NA,"5",NA,NA,2005-09-30,1,24,15.5,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,2005-10-01,1,26,15.7,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"5",NA,NA,2005-10-01,1,26,15.7,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,2005-10-02,1,24,15.7,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"5",NA,NA,2005-10-05,1,24,14.5,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,2005-10-06,1,24,14.5,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33,NA,"5",NA,NA,2005-10-06,1,24,14.5,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,8,NA,"5",NA,NA,2005-10-07,1,24,14.5,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2005-10-07,1,24,14.5,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,8,NA,"5",NA,NA,2005-10-08,1,32,15.7,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"5",NA,NA,2005-10-09,1,18,15,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,2005-10-10,1,22,15,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,7,NA,"5",NA,NA,2005-10-11,1,24,14.9,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32,NA,"5",NA,NA,2005-10-11,1,24,14.9,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,2005-10-12,1,24,15,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,2005-10-13,1,24,15,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,44,NA,"5",NA,NA,2005-10-20,1,24,14,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,2005-10-21,1,20,12.6,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"5",NA,NA,2005-10-21,1,20,12.6,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,41,NA,"5",NA,NA,2005-10-21,1,20,12.6,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2006-04-05,1,14,6.8,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,2006-04-06,1,24,6.8,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,2006-04-06,1,24,6.8,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,2006-04-06,1,24,6.8,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,2006-04-07,1,24,6.9,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,2006-04-07,1,24,6.9,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,2006-04-10,1,18,6.6,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2006-04-15,1,29,9.8,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,2006-04-15,1,29,9.8,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,2006-04-17,1,24,8.5,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,2006-04-18,1,23,8.6,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2006-04-20,1,24,8.5,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,2006-04-20,1,24,8.5,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2006-04-21,1,24,9.6,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,2006-04-21,1,24,9.6,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,2006-04-21,1,24,9.6,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31,NA,"5",NA,NA,2006-04-21,1,24,9.6,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"5",NA,NA,2006-04-25,1,22,10.5,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,2006-04-27,1,24,10.3,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33,NA,"5",NA,NA,2006-04-27,1,24,10.3,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,43,NA,"5",NA,NA,2006-04-27,1,24,10.3,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"5",NA,NA,2006-04-30,1,24,10.8,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,2006-04-30,1,24,10.8,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,55,NA,"5",NA,NA,2006-04-30,1,24,10.8,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,2006-05-01,1,22,10.2,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31,NA,"5",NA,NA,2006-05-01,1,22,10.2,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,2006-05-02,1,24,10.2,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,2006-05-02,1,24,10.2,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,50,NA,"5",NA,NA,2006-05-02,1,24,10.2,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2006-05-03,1,24,10.7,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,2006-05-03,1,24,10.7,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"5",NA,NA,2006-05-03,1,24,10.7,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,2006-05-04,1,24,11,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,52,NA,"5",NA,NA,2006-05-04,1,24,11,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,2006-05-05,1,26,12.7,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,41,NA,"5",NA,NA,2006-05-05,1,26,12.7,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,43,NA,"5",NA,NA,2006-05-05,1,26,12.7,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2006-05-08,1,23,12.6,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,2006-05-08,1,23,12.6,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,2006-05-08,1,23,12.6,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,44,NA,"5",NA,NA,2006-05-09,1,24,13.2,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31,NA,"5",NA,NA,2006-05-12,1,24,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,2006-05-12,1,24,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"5",NA,NA,2006-05-14,1,24,15.2,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31,NA,"5",NA,NA,2006-05-14,1,24,15.2,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,52,NA,"5",NA,NA,2006-05-14,1,24,15.2,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,2006-05-15,1,22,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,2006-05-15,1,22,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,2006-05-15,1,22,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"5",NA,NA,2006-05-16,1,24,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"5",NA,NA,2006-05-16,1,24,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,2006-05-16,1,24,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"5",NA,NA,2006-05-16,1,24,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,2006-05-16,1,24,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,2006-05-17,1,26,14.4,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,2006-05-17,1,26,14.4,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,39,NA,"5",NA,NA,2006-05-17,1,26,14.4,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,40,NA,"5",NA,NA,2006-05-17,1,26,14.4,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,2006-05-19,1,46,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,2006-05-19,1,46,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"5",NA,NA,2006-05-19,1,46,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31,NA,"5",NA,NA,2006-05-19,1,46,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,2006-05-19,1,46,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,2006-05-19,1,46,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,2006-05-19,1,46,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,2006-05-19,1,46,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"5",NA,NA,2006-05-19,1,46,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"5",NA,NA,2006-05-19,1,46,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,2006-05-19,1,46,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"5",NA,NA,2006-05-19,1,46,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"5",NA,NA,2006-05-27,1,24,12,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32,NA,"5",NA,NA,2006-05-27,1,24,12,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,51,NA,"5",NA,NA,2006-05-27,1,24,12,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,2006-05-28,1,26,13.6,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,2006-05-29,1,20,12.5,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,2006-05-29,1,20,12.5,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,2006-05-29,1,20,12.5,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,2006-06-02,1,17,12.4,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,2006-06-03,1,25,13.1,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,2006-06-03,1,25,13.1,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,2006-06-03,1,25,13.1,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,2006-06-03,1,25,13.1,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,2006-06-09,1,22,15,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,39,NA,"5",NA,NA,2006-06-09,1,22,15,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,64,NA,"5",NA,NA,2006-06-09,1,22,15,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,2006-06-12,1,24,16.5,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,2006-06-12,1,24,16.5,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,2006-06-12,1,24,16.5,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,57,NA,"5",NA,NA,2006-06-13,1,24,17,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,52,NA,"5",NA,NA,2006-06-14,1,24,18,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,40,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,40,NA,"5",NA,NA,2006-06-15,1,24,16.9,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32,NA,"5",NA,NA,2006-06-16,1,24,16.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"5",NA,NA,2006-06-16,1,24,16.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,39,NA,"5",NA,NA,2006-06-16,1,24,16.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,50,NA,"5",NA,NA,2006-06-16,1,24,16.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2006-06-17,1,25,17.4,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,2006-06-17,1,25,17.4,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,2006-06-17,1,25,17.4,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,2006-06-17,1,25,17.4,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"5",NA,NA,2006-06-17,1,25,17.4,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"5",NA,NA,2006-06-17,1,25,17.4,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"5",NA,NA,2006-06-17,1,25,17.4,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,2006-06-17,1,25,17.4,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"5",NA,NA,2006-06-17,1,25,17.4,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,39,NA,"5",NA,NA,2006-06-17,1,25,17.4,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,40,NA,"5",NA,NA,2006-06-17,1,25,17.4,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,40,NA,"5",NA,NA,2006-06-17,1,25,17.4,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,40,NA,"5",NA,NA,2006-06-17,1,25,17.4,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,45,NA,"5",NA,NA,2006-06-17,1,25,17.4,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,49,NA,"5",NA,NA,2006-06-17,1,25,17.4,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,52,NA,"5",NA,NA,2006-06-17,1,25,17.4,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2006-06-18,1,24,17.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,2006-06-18,1,24,17.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,2006-06-18,1,24,17.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,2006-06-18,1,24,17.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"5",NA,NA,2006-06-18,1,24,17.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,2006-06-18,1,24,17.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,2006-06-18,1,24,17.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,2006-06-18,1,24,17.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"5",NA,NA,2006-06-18,1,24,17.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"5",NA,NA,2006-06-18,1,24,17.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,40,NA,"5",NA,NA,2006-06-18,1,24,17.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,41,NA,"5",NA,NA,2006-06-18,1,24,17.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,42,NA,"5",NA,NA,2006-06-18,1,24,17.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,54,NA,"5",NA,NA,2006-06-18,1,24,17.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,54,NA,"5",NA,NA,2006-06-18,1,24,17.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,56,NA,"5",NA,NA,2006-06-18,1,24,17.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,72,NA,"5",NA,NA,2006-06-18,1,24,17.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,2006-06-19,1,24,18,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,2006-06-19,1,24,18,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,2006-06-19,1,24,18,NA,2006,6,"2000s"
